UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var,Air temperature [K]_lag1,Process temperature [K]_lag1,Rotational speed [rpm]_lag1,Torque [Nm]_lag1,Tool wear [min]_lag1,Air temperature [K]_lag2,Process temperature [K]_lag2,Rotational speed [rpm]_lag2,Torque [Nm]_lag2,Tool wear [min]_lag2
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.85,308.94,1455.2,43.44,123.3,0.0707106781191965,0.0966091783087312,81.29206603353327,6.542374696290833,102.95419693566,0.0050000000000766,0.0093333333334882,6608.400000000335,42.80266666666656,10599.566666666666,298.8,308.8,1445.0,49.9,4.0,298.8,308.9,1402.0,37.9,2.0
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.85,308.92,1463.6,43.08,104.6,0.0707106781191965,0.0788810637756827,75.53100908457166,6.582603335054192,104.8440111149257,0.0050000000000766,0.0062222222223833,5704.933333333646,43.33066666666657,10992.266666666665,298.9,308.9,1450.0,47.5,9.0,298.8,308.8,1445.0,49.9,4.0
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.85,308.91,1451.3,43.59,85.9,0.0707106781191965,0.05676462122119,60.89526527845726,6.064184473887089,102.59028544002918,0.0050000000000766,0.0032222222223851,3708.2333333336815,36.774333333333225,10524.766666666665,298.9,308.9,1453.0,40.8,11.0,298.9,308.9,1450.0,47.5,9.0
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.85,308.9,1433.4,45.12,67.2,0.0707106781191965,0.0471404520808636,30.945112699752784,4.66876143461338,95.9013381901768,0.0050000000000766,0.0022222222223881,957.600000000401,21.797333333333185,9197.066666666664,299.0,309.0,1469.0,40.1,13.0,298.9,308.9,1453.0,40.8,11.0
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.87,308.91,1475.9,43.13,48.5,0.0823272602353506,0.05676462122119,117.82326689674883,7.376396289667611,83.72076604204398,0.0067777777778591,0.0032222222223851,13882.32222222251,54.41122222222211,7009.166666666663,298.9,308.9,1422.0,47.6,15.0,299.0,309.0,1469.0,40.1,13.0
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.89,308.92,1473.4,42.73,29.9,0.0875595035775789,0.0632455532046315,118.4381695231748,7.195222180184718,62.91873065047215,0.007666666666752,0.0040000000001598,14027.600000000297,51.77122222222212,3958.766666666664,299.0,309.0,1804.0,26.8,17.0,298.9,308.9,1422.0,47.6,15.0
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,298.91,308.93,1482.3,41.78,11.6,0.0875595035775995,0.0674948557722129,120.23222899409777,7.988436086688746,8.058122196475447,0.0076666666667556,0.0045555555557118,14455.788888889165,63.81511111111101,64.93333333333028,299.0,309.0,1436.0,43.9,20.0,299.0,309.0,1804.0,26.8,17.0
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,298.92999999999995,308.94,1484.4,41.15,14.3,0.082327260235426,0.0699205898791003,118.77074087875832,7.360442317626775,8.260347046785038,0.0067777777778715,0.0048888888890413,14106.488888889156,54.17611111111101,68.2333333333303,299.0,309.0,1544.0,31.8,25.0,299.0,309.0,1436.0,43.9,20.0
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.94,308.93999999999994,1492.9,41.31,17.1,0.0699205898787002,0.0699205898791003,115.20652952174495,7.299079089553384,8.37257427557361,0.0048888888889853,0.0048888888890413,13272.544444444697,53.27655555555546,70.09999999999695,299.0,309.0,1419.0,45.2,27.0,299.0,309.0,1544.0,31.8,25.0
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.95,308.95,1523.7,38.9,20.0,0.0527046276704204,0.0527046276708889,139.57240255708055,8.084140853135434,8.353309390760929,0.0027777777778776,0.002777777777927,19480.45555555574,65.3533333333333,69.77777777777472,298.9,308.9,1487.0,39.5,30.0,299.0,309.0,1419.0,45.2,27.0
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.95,308.95,1561.7,36.64,22.6,0.0527046276704204,0.0527046276708889,166.42385646294855,8.557933291526773,8.591985930052445,0.0027777777778776,0.002777777777927,27696.9000000001,73.23822222222225,73.82222222221918,298.9,308.9,1753.0,25.8,33.0,298.9,308.9,1487.0,39.5,30.0
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.94999999999993,308.95,1589.1,35.27,25.2,0.0527046276704204,0.0527046276708889,169.0735868720417,8.907431354399167,8.625543461138953,0.0027777777778776,0.002777777777927,28585.877777777827,79.34233333333339,74.39999999999696,298.9,308.9,1830.0,24.9,35.0,298.9,308.9,1753.0,25.8,33.0
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96,308.95,1587.2,35.559999999999995,27.9,0.0699205898787519,0.0527046276708889,170.67239573717455,9.126664231799046,8.608135686662763,0.0048888888889926,0.002777777777927,29129.06666666672,83.29600000000005,74.09999999999701,298.9,308.9,1727.0,27.1,37.0,298.9,308.9,1830.0,24.9,35.0
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.97,308.94999999999993,1607.2,33.99,30.6,0.0674948557718431,0.0527046276708889,160.58282736471065,8.120269563122758,8.342661445845506,0.0045555555556619,0.002777777777927,25786.84444444446,65.93877777777786,69.59999999999702,299.1,309.0,1450.0,43.0,40.0,298.9,308.9,1727.0,27.1,37.0
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.97,308.94999999999993,1561.9,36.53,33.3,0.0674948557718431,0.0527046276708889,162.77759196045548,9.480043366051774,7.80384520605048,0.0045555555556619,0.002777777777927,26496.54444444454,89.87122222222226,60.89999999999706,299.0,308.9,1622.0,31.9,42.0,299.1,309.0,1450.0,43.0,40.0
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.97,308.94999999999993,1575.8,35.67,36.0,0.0674948557718431,0.0527046276708889,156.6516304841204,9.120434931149576,7.348469228349336,0.0045555555556619,0.002777777777927,24539.733333333403,83.18233333333339,53.99999999999709,299.0,309.0,1351.0,52.2,44.0,299.0,308.9,1622.0,31.9,42.0
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.96,308.93999999999994,1596.4,35.480000000000004,38.5,0.0699205898787519,0.0516397779509147,165.3106167189513,9.229156696759103,7.442371187255176,0.0048888888889926,0.0026666666668197,27327.600000000024,85.1773333333334,55.38888888888603,299.0,309.0,1575.0,35.3,47.0,299.0,309.0,1351.0,52.2,44.0
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.95,308.92,1607.4,34.230000000000004,41.1,0.0707106781193695,0.0632455532046348,155.5672059129287,8.590828442783234,7.519604008486192,0.005000000000101,0.0040000000001602,24201.15555555556,73.8023333333334,56.544444444441616,298.9,308.9,1750.0,29.9,50.0,299.0,309.0,1575.0,35.3,47.0
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.94,308.91,1611.0,34.72,43.6,0.0843274042717361,0.0737864787383756,152.86450063881918,9.052169782862991,7.574812062208209,0.0071111111112088,0.0054444444446087,23367.55555555555,81.94177777777784,57.37777777777498,298.9,308.8,1529.0,32.7,53.0,298.9,308.9,1750.0,29.9,50.0
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.92999999999995,308.91,1620.9,34.64,46.0,0.0948683298055521,0.0737864787383756,165.74575576935754,9.142841765860087,7.644896627452963,0.009000000000095,0.0054444444446087,27471.655555555524,83.59155555555563,58.44444444444168,298.8,308.8,1523.0,44.4,55.0,298.9,308.8,1529.0,32.7,53.0
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.92,308.9,1637.0,34.22,48.4,0.1032795558993116,0.0816496580938039,193.7650352589156,9.718344623557156,7.574812062208214,0.010666666666759,0.006666666666835,37544.8888888888,94.44622222222227,57.37777777777506,298.8,308.9,1852.0,25.0,57.0,298.8,308.8,1523.0,44.4,55.0
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.91,308.89,1619.8,35.57000000000001,50.8,0.1100504934618692,0.0875595035780768,192.5182819601527,9.555690567521651,7.360555534589431,0.0121111111112009,0.0076666666668392,37063.28888888886,91.31122222222228,54.17777777777511,298.8,308.8,1991.0,20.7,59.0,298.8,308.9,1852.0,25.0,57.0
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.88,308.87,1618.9,35.32000000000001,53.1,0.0918936583477211,0.0823272602359629,193.4192050673585,9.370616012005,7.202622979010853,0.0084444444445277,0.0067777777779599,37410.98888888887,87.8084444444445,51.877777777775165,298.8,308.8,1555.0,40.6,61.0,298.8,308.8,1991.0,20.7,59.0
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.86,308.85,1601.7,36.47,55.5,0.0843274042716363,0.0971825315817422,200.6262694663888,9.606947717378528,7.090682462060703,0.0071111111111919,0.0094444444446363,40250.90000000004,92.2934444444445,50.27777777777524,298.8,308.8,1441.0,40.5,63.0,298.8,308.8,1555.0,40.6,61.0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.84,308.82000000000005,1625.7,34.36,57.9,0.0699205898785699,0.0918936583483806,180.66608240987924,7.940920741464573,6.822348894951207,0.0048888888889671,0.0084444444446489,32640.23333333328,63.05822222222226,46.54444444444196,298.8,308.7,1450.0,43.4,66.0,298.8,308.8,1441.0,40.5,63.0
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.82,308.79,1612.7,35.67999999999999,60.2,0.042163702136465,0.0737864787387253,189.195401635452,9.12357142546468,6.6131182760730125,0.0017777777778525,0.0054444444446603,35794.899999999994,83.2395555555556,43.7333333333309,298.8,308.7,1591.0,31.1,68.0,298.8,308.7,1450.0,43.4,66.0
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.81000000000006,308.78000000000003,1587.4,37.37,62.4,0.0316227766028464,0.0632455532051137,185.67845564009025,9.491756657460437,6.501281924871762,0.0010000000000735,0.0040000000002208,34476.48888888896,90.09344444444449,42.266666666664285,298.8,308.7,1445.0,48.5,70.0,298.8,308.7,1591.0,31.1,68.0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.81000000000006,308.78,1596.6,37.370000000000005,64.6,0.0316227766028464,0.0632455532051137,184.74017790760453,9.491756657460437,6.686636756330402,0.0010000000000735,0.0040000000002208,34128.93333333338,90.09344444444449,44.71111111110876,298.8,308.8,1497.0,46.8,72.0,298.8,308.7,1445.0,48.5,70.0
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.82,308.77000000000004,1601.5,36.34,67.1,0.0421637021364582,0.0674948557727259,183.2146585596009,9.198453976378618,7.340148348485571,0.0017777777778519,0.004555555555781,33567.61111111114,84.6115555555556,53.87777777777546,298.9,308.8,1621.0,32.7,75.0,298.8,308.8,1497.0,46.8,72.0
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.82000000000005,308.74,1603.5,36.09,69.6,0.0421637021364582,0.0699205898797314,186.33556945587296,9.56747383354434,7.76316086827166,0.0017777777778519,0.0048888888891296,34720.94444444447,91.5365555555556,60.26666666666439,298.9,308.7,1572.0,34.1,80.0,298.9,308.8,1621.0,32.7,75.0
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.81,308.72,1554.3,38.37,72.1,0.0567646212203986,0.0788810637762427,128.6882969728714,8.095959211579292,7.992357460585428,0.0032222222222953,0.0062222222224716,16560.677777777943,65.54455555555559,63.87777777777554,298.8,308.6,1872.0,22.5,82.0,298.9,308.7,1572.0,34.1,80.0
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.81,308.71000000000004,1548.6,38.260000000000005,74.9,0.0567646212203986,0.0737864787389814,129.91039647045687,8.069723938552327,8.55634916954123,0.0032222222222953,0.0054444444446981,16876.711111111294,65.12044444444447,73.2111111111089,298.7,308.6,1499.0,43.5,84.0,298.8,308.6,1872.0,22.5,82.0
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.81000000000006,308.69,1553.1,38.4,77.8,0.0567646212203986,0.0737864787390341,126.50379880110827,8.124858973135066,8.978987817244217,0.0032222222222953,0.0054444444447059,16003.211111111284,66.01333333333338,80.62222222222006,298.8,308.7,1498.0,39.5,89.0,298.7,308.6,1499.0,43.5,84.0
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.81,308.68,1576.1,37.0,80.7,0.0567646212203986,0.078881063776342,126.58457866405236,8.370052435784249,9.416887903005728,0.0032222222222953,0.0062222222224873,16023.655555555662,70.05777777777783,88.6777777777756,298.8,308.6,1486.0,41.9,92.0,298.8,308.7,1498.0,39.5,89.0
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.81000000000006,308.67,1560.1,38.46,83.6,0.0567646212203986,0.0823272602364891,134.36471924496374,8.498914963426543,9.535897091167204,0.0032222222222953,0.0067777777780466,18053.87777777793,72.2315555555556,90.93333333333112,298.8,308.6,1680.0,29.4,95.0,298.8,308.6,1486.0,41.9,92.0
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.82,308.67,1572.0,37.02,86.5,0.0632455532039508,0.0823272602364891,128.16482443409478,7.799971509919482,9.348202441586654,0.0040000000000737,0.0067777777780466,16426.22222222234,60.8395555555556,87.38888888888667,298.8,308.6,1431.0,45.7,97.0,298.8,308.6,1680.0,29.4,95.0
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.82,308.65,1582.2,35.64,89.4,0.0632455532039508,0.0707106781206044,125.56521103483364,7.063395469287814,8.834276679187845,0.0040000000000737,0.0050000000002757,15766.622222222308,49.89155555555562,78.0444444444422,298.9,308.7,1564.0,34.1,99.0,298.8,308.6,1431.0,45.7,97.0
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.81000000000006,308.63,1590.8,35.18,92.2,0.0567646212203936,0.0483045891568815,131.33062602962565,7.417067404903973,8.17584518226967,0.0032222222222947,0.0023333333336151,17247.733333333388,55.01288888888895,66.84444444444219,298.8,308.6,1599.0,33.0,101.0,298.9,308.7,1564.0,34.1,99.0
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.79,308.61,1580.3,35.84,94.8,0.0567646212203831,0.0567646212223101,137.0726084963735,7.601637250546027,7.997221739801473,0.0032222222222935,0.0032222222225123,18788.90000000009,57.78488888888896,63.955555555553296,298.8,308.6,1707.0,28.1,103.0,298.8,308.6,1599.0,33.0,101.0
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.8,308.62,1536.4,38.06,97.4,0.0666666666672055,0.0632455532056285,98.00022675710846,6.423256356570421,7.589466384403964,0.0044444444445162,0.0040000000002859,9604.044444444677,41.25822222222232,57.59999999999778,298.7,308.5,1467.0,40.7,106.0,298.8,308.6,1707.0,28.1,103.0
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.82000000000005,308.63,1542.3,37.83,100.0,0.0632455532039453,0.0674948557731438,97.27172707878226,6.245540631344725,6.912147117775747,0.004000000000073,0.0045555555558374,9461.7888888891,39.00677777777787,47.777777777775576,298.9,308.7,1433.0,44.7,108.0,298.7,308.5,1467.0,40.7,106.0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.84000000000003,308.64,1523.5,38.95,102.3,0.0843274042716109,0.084327404272803,121.84803832825835,7.463727099929522,6.667499947923009,0.0071111111111877,0.0071111111113887,14846.944444444722,55.70722222222235,44.455555555553325,298.9,308.7,1558.0,41.2,110.0,298.9,308.7,1433.0,44.7,108.0
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.85,308.65,1529.5,39.10000000000001,104.5,0.084983658560339,0.0849836585614866,121.27219155455508,7.544239892497831,6.519202405202472,0.0072222222223002,0.0072222222224953,14706.944444444704,56.91555555555568,42.499999999997705,299.0,308.8,1310.0,50.7,112.0,298.9,308.7,1558.0,41.2,110.0
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.86,308.66,1534.2,39.1,106.6,0.0843274042716323,0.0843274042727498,128.45128778386604,7.544239892497831,6.501281924871764,0.0071111111111913,0.0071111111113797,16499.733333333574,56.91555555555568,42.26666666666431,298.9,308.7,1546.0,43.4,114.0,299.0,308.8,1310.0,50.7,112.0
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,298.87,308.66,1547.1,37.75,108.7,0.0823272602353569,0.0843274042727498,123.3103131669591,7.439123305575439,6.447221623820937,0.0067777777778601,0.0071111111113797,15205.433333333527,55.34055555555565,41.56666666666428,298.9,308.7,1727.0,29.4,116.0,298.9,308.7,1546.0,43.4,114.0
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,298.88,308.65,1523.6,40.39,110.8,0.0918936583477304,0.0849836585614866,140.87362342815658,10.17954921507934,6.356099432828091,0.0084444444445294,0.0072222222224953,19845.377777778063,103.6232222222224,40.39999999999758,298.9,308.6,1560.0,32.2,118.0,298.9,308.7,1727.0,29.4,116.0
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,298.89,308.65,1505.0,41.74,112.9,0.0875595035775933,0.0849836585614866,142.08604591741164,9.983898147628633,6.226288353960505,0.0076666666667545,0.0072222222224953,20188.444444444805,99.67822222222244,38.76666666666421,299.0,308.6,1329.0,60.5,120.0,298.9,308.6,1560.0,32.2,118.0
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,298.91,308.65,1493.0,42.790000000000006,115.0,0.0875595035776275,0.0849836585614866,127.4432335503858,8.88124740988313,6.05530070819478,0.0076666666667605,0.0072222222224953,16241.777777778185,78.87655555555581,36.666666666664206,298.9,308.6,1413.0,46.5,122.0,299.0,308.6,1329.0,60.5,120.0
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,298.92999999999995,308.65,1502.2,42.15,117.0,0.048304589155,0.0849836585614866,128.6725387261112,9.270652619961565,6.05530070819478,0.0023333333334333,0.0072222222224953,16556.62222222259,85.94500000000023,36.666666666664206,299.0,308.6,1587.0,38.6,124.0,298.9,308.6,1413.0,46.5,122.0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,298.92,308.62,1506.2,41.79,119.0,0.0632455532041279,0.1135292424407814,126.89172987673966,9.23043877613628,6.05530070819478,0.0040000000000961,0.0128888888891777,16101.511111111464,85.20100000000022,36.666666666664206,298.9,308.5,1559.0,34.3,126.0,299.0,308.6,1587.0,38.6,124.0
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,298.91,308.59000000000003,1524.1,40.440000000000005,121.0,0.0737864787378885,0.1286683937719818,146.17147464536396,10.25651012771889,6.05530070819478,0.0054444444445368,0.0165555555558617,21366.100000000275,105.19600000000015,36.666666666664206,298.8,308.4,1473.0,41.1,128.0,298.9,308.5,1559.0,34.3,126.0
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,298.88,308.55,1537.2,39.690000000000005,123.0,0.0918936583477283,0.1178511301991529,129.8056667141744,9.68096069612929,6.05530070819478,0.008444444444529,0.0138888888892177,16849.51111111133,93.72100000000012,36.666666666664206,298.8,308.4,1737.0,27.7,130.0,298.8,308.4,1473.0,41.1,128.0
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,298.86,308.52,1525.6,40.31,125.1,0.1074967699776797,0.1135292424410287,134.04576332979315,10.132944071470824,6.226288353960505,0.0115555555556341,0.0128888888892338,17968.26666666693,102.67655555555572,38.76666666666421,298.7,308.4,1441.0,43.2,132.0,298.8,308.4,1737.0,27.7,130.0
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,298.85,308.49,1489.8,42.67,127.3,0.1080123449738129,0.0994428926029824,121.49970278884712,10.057617345408753,6.532823109328415,0.0116666666667419,0.0098888888892483,14762.177777778184,101.15566666666696,42.67777777777538,298.7,308.4,1430.0,49.6,135.0,298.7,308.4,1441.0,43.2,132.0
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,298.84000000000003,308.48,1504.9,42.3,129.5,0.1074967699776491,0.0918936583492427,139.2762642296889,10.541979573748645,6.753599863118099,0.0115555555556276,0.0084444444448073,19397.87777777812,111.1333333333336,45.611111111108805,298.8,308.4,1369.0,53.0,138.0,298.7,308.4,1430.0,49.6,135.0
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,298.81,308.47,1514.0,40.82000000000001,131.8,0.0994428926014964,0.0823272602370813,129.10805121637145,8.554504986003325,7.067924416372422,0.0098888888889527,0.0067777777781441,16668.888888889192,73.17955555555574,49.955555555553445,298.8,308.5,1711.0,28.5,140.0,298.8,308.4,1369.0,53.0,138.0
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,298.79,308.47,1502.4,41.7,134.4,0.0994428926014783,0.0823272602370813,143.58984798531125,9.593284688317723,7.805980613179329,0.0098888888889491,0.0067777777781441,20618.0444444448,92.03111111111131,60.933333333331525,298.7,308.5,1420.0,45.7,143.0,298.8,308.5,1711.0,28.5,140.0
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,298.77,308.47,1488.6,42.78,137.0,0.0674948557714689,0.0823272602370813,141.166725698533,9.810968918058572,8.273115763993816,0.0045555555556113,0.0067777777781441,19928.04444444485,96.2551111111114,68.44444444444298,298.7,308.6,1297.0,55.3,148.0,298.7,308.5,1420.0,45.7,143.0
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,298.76000000000005,308.48,1459.5,44.92999999999999,139.9,0.0516397779499526,0.0918936583492427,154.4137659378581,10.09775002441415,9.03634636097767,0.0026666666667204,0.0084444444448073,23843.61111111163,101.964555555556,81.6555555555544,298.8,308.6,1449.0,49.4,150.0,298.7,308.6,1297.0,55.3,148.0
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,298.76,308.5,1463.3,44.43,142.8,0.0516397779499526,0.0942809041600835,155.24822418021927,10.426893646293296,9.437513796899362,0.0026666666667204,0.0088888888892428,24102.011111111617,108.72011111111152,89.06666666666581,298.8,308.6,1268.0,55.8,155.0,298.8,308.6,1449.0,49.4,150.0
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,298.75,308.51,1444.0,45.17999999999999,145.7,0.0527046276699576,0.0875595035790816,126.83935596739204,9.298482552426403,9.522488003551237,0.0027777777778288,0.0076666666670152,16088.222222222794,86.46177777777822,90.6777777777772,298.8,308.6,1511.0,36.1,157.0,298.8,308.6,1268.0,55.8,155.0
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,298.74,308.51,1477.7,43.68,148.6,0.0699205898783514,0.0875595035790816,164.98622838151076,10.749966408216263,9.299940262651615,0.0048888888889366,0.0076666666670152,27220.455555556026,115.5617777777781,86.4888888888886,298.7,308.5,1544.0,35.2,159.0,298.8,308.6,1511.0,36.1,157.0
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,298.73,308.51000000000005,1475.4,43.77,151.5,0.0823272602351298,0.0875595035790816,165.8829573993544,10.808643660412628,9.107384061542827,0.0067777777778227,0.0076666666670152,27517.155555556037,116.8267777777781,82.94444444444431,298.6,308.4,1778.0,28.2,161.0,298.7,308.5,1544.0,35.2,159.0
